,Date_time,Ws_avg,P_avg
1,2017-01-26T02:40:00+01:00,4.8499999,197.32001
2,2017-01-26T13:50:00+01:00,5.04,176.45
3,2017-01-26T15:00:00+01:00,5.3099999,190.61
4,2017-02-18T01:10:00+01:00,3.1500001,-2.8800001
5,2017-01-27T18:50:00+01:00,5.1999998,143.39999
6,2017-02-19T07:50:00+01:00,4.71,114.43
7,2017-01-28T13:00:00+01:00,4.6700001,72.779999
8,2017-01-28T13:20:00+01:00,4.6799998,110.45
9,2017-02-19T13:00:00+01:00,4.6399999,107.13
10,2017-01-28T15:30:00+01:00,5.5300002,250.60001
11,2017-02-08T09:40:00+01:00,2.21,-1.87
12,2017-02-08T12:10:00+01:00,2.3199999,-3.6700001
13,2017-02-17T19:40:00+01:00,2.8599999,-3.8099999
14,2017-02-18T02:40:00+01:00,2.79,-2.9300001
15,2017-02-18T03:30:00+01:00,2.77,-3.1600001
16,2017-02-18T11:20:00+01:00,5.3200002,179.89999
17,2017-02-09T19:10:00+01:00,6.3200002,464.79001
18,2017-02-09T20:50:00+01:00,5.5500002,288.31
19,2017-02-09T23:50:00+01:00,5.1700001,195.39
20,2017-02-19T00:50:00+01:00,0.0,-1.49
21,2017-02-10T03:50:00+01:00,4.8099999,132.96001
22,2017-02-10T10:00:00+01:00,1.52,-8.7299995
23,2017-02-10T20:50:00+01:00,4.2600002,46.34
24,2017-02-10T23:50:00+01:00,2.53,-5.9899998
25,2017-02-20T01:50:00+01:00,5.4000001,141.24001
26,2017-02-20T10:40:00+01:00,5.3000002,-4.5700002
27,2017-02-20T16:00:00+01:00,7.0700002,654.73999
28,2017-02-20T17:50:00+01:00,7.1799998,623.82001
29,2017-02-11T16:50:00+01:00,0.0,-3.28
30,2017-02-12T03:40:00+01:00,3.0699999,-4.8200002
31,2017-02-19T15:00:00+01:00,6.1500001,374.23999
32,2017-02-13T06:00:00+01:00,10.13,1589.01
33,2017-02-13T07:30:00+01:00,9.1000004,1263.53
34,2017-02-13T14:10:00+01:00,8.4399996,1080.26
35,2017-02-14T08:30:00+01:00,5.0900002,207.17
36,2017-02-21T19:00:00+01:00,5.6700001,244.08
37,2017-02-14T11:00:00+01:00,4.5500002,85.290001
38,2017-02-20T18:10:00+01:00,7.7800002,780.84003
39,2017-02-20T18:30:00+01:00,8.6899996,1014.05
40,2017-02-21T03:50:00+01:00,6.9899998,584.26001
41,2017-02-21T12:20:00+01:00,7.2800002,690.16998
42,2017-02-21T23:10:00+01:00,8.1400003,879.54999
43,2017-02-22T02:40:00+01:00,8.3699999,889.40002
44,2017-02-22T06:40:00+01:00,10.22,1372.25
45,2017-02-22T08:50:00+01:00,9.1700001,1185.11
46,2017-01-30T04:40:00+01:00,6.5500002,511.14001
47,2017-01-30T07:50:00+01:00,7.2199998,597.65002
48,2017-02-23T10:00:00+01:00,9.46,1250.24
49,2017-02-23T17:00:00+01:00,10.93,1545.15
50,2017-02-23T17:20:00+01:00,11.46,1652.02
51,2017-02-24T05:50:00+01:00,6.1100001,357.91
52,2017-10-18T19:40:00+02:00,4.66,118.4
53,2017-01-31T11:50:00+01:00,4.8200002,131.89
54,2017-03-15T13:10:00+01:00,3.76,17.48
55,2017-02-24T09:50:00+01:00,5.5,221.42999
56,2017-03-10T12:00:00+01:00,2.48,-0.14
57,2017-02-24T22:50:00+01:00,2.5799999,-2.6099999
58,2017-01-31T16:50:00+01:00,2.25,-0.54000002
59,2017-01-31T21:20:00+01:00,1.72,-1.51
60,2017-03-16T03:10:00+01:00,6.6900001,482.78
61,2017-02-01T03:00:00+01:00,4.3899999,49.669998
62,2017-10-19T00:10:00+02:00,5.49,260.16
63,2017-02-01T04:10:00+01:00,1.27,5.6799998
64,2017-03-11T05:00:00+01:00,3.6700001,48.009998
65,2017-02-25T08:30:00+01:00,0.7599999900000001,-1.83
66,2017-02-01T10:10:00+01:00,4.9200001,139.05
67,2017-02-25T10:00:00+01:00,1.24,-1.63
68,2017-03-11T14:50:00+01:00,4.1700001,54.970001
69,2017-02-25T14:10:00+01:00,4.3499999,32.919998
70,2017-03-12T18:20:00+01:00,4.5700002,66.68
71,2017-02-01T20:10:00+01:00,5.98,379.57999
72,2017-01-31T23:20:00+01:00,2.3399999,-1.8200001
73,2017-02-01T23:50:00+01:00,4.9400001,127.43
74,2017-10-19T04:30:00+02:00,5.24,133.28
75,2017-02-02T01:10:00+01:00,4.8499999,88.580002
76,2017-02-02T02:10:00+01:00,5.7199998,262.64001
77,2017-02-02T04:00:00+01:00,4.8200002,140.96001
78,2017-10-19T08:10:00+02:00,7.64,646.09
79,2017-02-26T03:50:00+01:00,5.5900002,268.84
80,2017-03-15T08:50:00+01:00,4.6100001,100.86
81,2017-02-26T22:00:00+01:00,5.6500001,262.45001
82,2017-03-17T18:40:00+01:00,6.4400001,412.98001
83,2017-02-03T03:50:00+01:00,6.0500002,254.3
84,2017-01-27T15:20:00+01:00,4.98,143.38
85,2017-02-15T06:40:00+01:00,6.02,305.89001
86,2017-03-18T09:30:00+01:00,9.4300003,1247.03
87,2017-02-15T07:20:00+01:00,5.6300001,243.8
88,2017-01-27T20:10:00+01:00,4.3699999,59.029999
89,2017-02-05T19:10:00+01:00,0.0,-1.48
90,2017-03-20T11:00:00+01:00,7.1199999,649.78998
91,2017-02-16T00:30:00+01:00,6.6199999,454.81
92,2017-03-21T06:40:00+01:00,6.3000002,455.26001
93,2017-02-16T06:20:00+01:00,2.5799999,-2.6400001
94,2017-03-21T14:20:00+01:00,6.02,246.08
95,2017-02-06T17:30:00+01:00,0.7599999900000001,-2.27
96,2017-02-01T19:40:00+01:00,5.8400002,297.66
97,2017-02-06T19:40:00+01:00,3.1600001,11.06
98,2017-03-21T18:30:00+01:00,0.0,-3.3299999
99,2017-02-16T19:40:00+01:00,3.3499999,18.43
100,2017-02-06T14:30:00+01:00,0.13,-0.16
101,2017-02-07T03:00:00+01:00,2.3199999,-2.8900001
102,2017-10-20T00:10:00+02:00,9.83,1232.78
103,2017-02-23T08:40:00+01:00,10.04,1306.4399
104,2017-03-22T18:30:00+01:00,2.4000001,-0.94999999
105,2017-02-07T07:00:00+01:00,4.9000001,108.39
